object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
entry	Leichenschau	0	
orth	Leichenschau	deu	
foreign	nécropsie	fra	
entry	Leichenverbrennung	0	
orth	Leichenverbrennung	deu	
foreign	crémation	fra	
entry	Leichnam	0	
orth	Leichnam	deu	
foreign	cadavre	fra	
entry	Leiden	0	
orth	Leiden	deu	
foreign	souffrance	fra	
entry	Leidenschaft	0	
orth	Leidenschaft	deu	
foreign	passion	fra	
entry	Leimpflaster	0	
orth	Leimpflaster	deu	
entry	Leimsüss	0	
orth	Leimsüss	deu	
foreign	glycocolle	fra	
entry	Leimzucker	0	
orth	Leimzucker	deu	
foreign	glycocolle	fra	
entry	Lein	0	
orth	Lein	deu	
foreign	lin	fra	
entry	Leinkraut	0	
orth	Leinkraut	deu	
foreign	linaire	fra	
entry	Leiste	0	
orth	Leiste	deu	
foreign	aine	fra	
entry	Leistenband	0	
orth	Leistenband	deu	
foreign	ligament de Fallope	fra	
entry	Leistenbeule	0	
orth	Leistenbeule	deu	
foreign	bubon	fra	
foreign	poulain	fra	
entry	Leistenbruch	0	
orth	Leistenbruch	deu	
foreign	bubonocèle	fra	
entry	Leistendrüse	0	
orth	Leistendrüse	deu	
foreign	glande inguinale	fra	
entry	Leistengeschwulst	0	
orth	Leistengeschwulst	deu	
foreign	bubonocèle	fra	
entry	Leiter	0	
orth	Leiter	deu	
foreign	conducteur	fra	
entry	Lenden	0	
orth	Lenden	deu	
foreign	lombes	fra	
foreign	reins	fra	
entry	Lendenblutadern	0	
orth	Lendenblutadern	deu	
foreign	veines lombaires	fra	
entry	Lendenknochen	0	
orth	Lendenknochen	deu	
entry	Lendenlahm	0	
orth	Lendenlahm	deu	
foreign	épointé	fra	
entry	Lendenmuskel	0	
orth	Lendenmuskel	deu	
foreign	muscle lombaire	fra	
foreign	psoas	fra	
entry	Lendenmuskelentzündung	0	
orth	Lendenmuskelentzündung	deu	
foreign	psoïte	fra	
entry	Lendenschlagadern	0	
orth	Lendenschlagadern	deu	
foreign	artères lombaires	fra	
entry	Lendenschmerz	0	
orth	Lendenschmerz	deu	
foreign	lumbago	fra	
entry	Leucäthiopie	0	
orth	Leucäthiopie	deu	
foreign	albinisme	fra	
entry	Leuchten	0	
orth	Leuchten	deu	
foreign	illumination	fra	
entry	Leuchtend	0	
orth	Leuchtend	deu	
foreign	lumineux	fra	
foreign	illuminant	fra	
entry	Leyerförmig	0	
orth	Leyerförmig	deu	
foreign	lyré	fra	
entry	Licht	0	
orth	Licht	deu	
foreign	lumière	fra	
entry	Lichtmesser	0	
orth	Lichtmesser	deu	
foreign	photomètre	fra	
entry	Lichtscheu	0	
orth	Lichtscheu	deu	
foreign	photophobie	fra	
entry	Liebe	0	
orth	Liebe	deu	
foreign	amour	fra	
entry	Liebesapfel	0	
orth	Liebesapfel	deu	
foreign	tomate	fra	
pb	1753	1767	
entry	Liebestrank	0	
orth	Liebestrank	deu	
foreign	philtre	fra	
entry	Liebstöckel	0	
orth	Liebstöckel	deu	
foreign	livèche	fra	
entry	Liegen	0	
orth	Liegen	deu	
foreign	décubitus	fra	
entry	Lilie	0	
orth	Lilie	deu	
foreign	lis	fra	
entry	Linde	0	
orth	Linde	deu	
foreign	tilleul	fra	
entry	Linderend	0	
orth	Linderend	deu	
foreign	lénitif	fra	
foreign	sédatif	fra	
entry	Linderungsmittel	0	
orth	Linderungsmittel	deu	
foreign	lénitif	fra	
entry	Linie	0	
orth	Linie	deu	
foreign	ligne	fra	
entry	Linienförmig	0	
orth	Linienförmig	deu	
foreign	linéaire	fra	
entry	Linse	0	
orth	Linse	deu	
foreign	lentille	fra	
entry	Linsenartig	0	
orth	Linsenartig	deu	
foreign	phacoïde	fra	
entry	Linsenförmig	0	
orth	Linsenförmig	deu	
foreign	lenticulaire	fra	
entry	Linsenglas	0	
orth	Linsenglas	deu	
foreign	lentille (optique)	fra	
foreign	loupe (optique)	fra	
entry	Lippe	0	
orth	Lippe	deu	
foreign	lèvre	fra	
entry	Lippenband	0	
orth	Lippenband	deu	
foreign	frein de la lèvre	fra	
entry	Lippenförmig	0	
orth	Lippenförmig	deu	
foreign	labié	fra	
entry	Lippenschlagader	0	
orth	Lippenschlagader	deu	
foreign	artère labiale	fra	
entry	Loch	0	
orth	Loch	deu	
foreign	trou	fra	
foreign	foramen	fra	
entry	Löcherpilz	0	
orth	Löcherpilz	deu	
foreign	bolet	fra	
entry	Löffel	0	
orth	Löffel	deu	
foreign	cuiller	fra	
entry	Löffelkraut	0	
orth	Löffelkraut	deu	
foreign	cochléaria	fra	
entry	Lohe	0	
orth	Lohe	deu	
foreign	tan	fra	
entry	Lohgerberei	0	
orth	Lohgerberei	deu	
foreign	tannerie	fra	
entry	Lolch	0	
orth	Lolch	deu	
foreign	ivraie	fra	
entry	Lorbeer	0	
orth	Lorbeer	deu	
foreign	laurier	fra	
entry	Lösend	0	
orth	Lösend	deu	
foreign	fondant	fra	
entry	Lösung	0	
orth	Lösung	deu	
foreign	solution	fra	
entry	Lösungsmittel	0	
orth	Lösungsmittel	deu	
foreign	menstrue	fra	
entry	Löthrohr	0	
orth	Löthrohr	deu	
foreign	chalumeau	fra	
entry	Löwenzahn	0	
orth	Löwenzahn	deu	
foreign	pissenlit	fra	
entry	Lücke	0	
orth	Lücke	deu	
foreign	lacune	fra	
entry	Luft	0	
orth	Luft	deu	
foreign	air	fra	
entry	Luftbläschen	0	
orth	Luftbläschen	deu	
foreign	vésicules pulmonaires	fra	
entry	Luftbrust	0	
orth	Luftbrust	deu	
foreign	pneumothorax	fra	
entry	Luftdicht	0	
orth	Luftdicht	deu	
foreign	hermétiquement	fra	
entry	Luftförmig	0	
orth	Luftförmig	deu	
foreign	aériforme	fra	
entry	Luftkreis	0	
orth	Luftkreis	deu	
foreign	atmosphère	fra	
entry	Luftröhre	0	
orth	Luftröhre	deu	
foreign	trachée-artère	fra	
entry	Luftröhrenblutader	0	
orth	Luftröhrenblutader	deu	
foreign	veine bronchique	fra	
entry	Luftröhrenbräune	0	
orth	Luftröhrenbräune	deu	
foreign	trachéite	fra	
entry	Luftrörhrenbruch	0	
orth	Luftrörhrenbruch	deu	
foreign	bronchocèle	fra	
foreign	thyréocèle	fra	
entry	Luftröhrendrüsen	0	
orth	Luftröhrendrüsen	deu	
foreign	glandes bronchiales	fra	
entry	Luftröhrenentzündung	0	
orth	Luftröhrenentzündung	deu	
foreign	trachéite	fra	
entry	Luftröhrenringe	0	
orth	Luftröhrenringe	deu	
foreign	cerceaux de la trachée	fra	
entry	Luftröhrenschnitt	0	
orth	Luftröhrenschnitt	deu	
foreign	bronchotomie	fra	
foreign	trachéotomie	fra	
entry	Luftröhrenschwindsucht	0	
orth	Luftröhrenschwindsucht	deu	
foreign	phthisie trachéale	fra	
entry	Luftröhrenspalt	0	
orth	Luftröhrenspalt	deu	
foreign	glotte	fra	
entry	Luftscheu	0	
orth	Luftscheu	deu	
foreign	acrophobie	fra	
entry	Luftspiegelung	0	
orth	Luftspiegelung	deu	
foreign	mirage	fra	
entry	Lunge	0	
orth	Lunge	deu	
foreign	poumon	fra	
entry	Lungenbläschen	0	
orth	Lungenbläschen	deu	
foreign	vésicules du poumon	fra	
entry	Lungenblutader	0	
orth	Lungenblutader	deu	
foreign	veine pulmonaire	fra	
entry	Lungenblutsturz	0	
orth	Lungenblutsturz	deu	
foreign	hémoptysie	fra	
entry	Lungenblutung	0	
orth	Lungenblutung	deu	
foreign	pneumo-hémorrhagie	fra	
entry	Lungenbruch	0	
orth	Lungenbruch	deu	
foreign	pneumocèle	fra	
entry	Lungencatarrh	0	
orth	Lungencatarrh	deu	
foreign	bronchite	fra	
entry	Lungenentzündung	0	
orth	Lungenentzündung	deu	
foreign	pneumonie	fra	
foreign	péripneumonie	fra	
entry	Lungengeschwür	0	
orth	Lungengeschwür	deu	
foreign	vomique	fra	
entry	Lungenkraut	0	
orth	Lungenkraut	deu	
foreign	pulmonaire	fra	
entry	Lungenlappen	0	
orth	Lungenlappen	deu	
foreign	lobe du poumon	fra	
entry	Lungenleiden	0	
orth	Lungenleiden	deu	
foreign	pneumose	fra	
entry	Lungenmagennerv	0	
orth	Lungenmagennerv	deu	
foreign	nerf pneumo-gastrique	fra	
entry	Lungenprobe	0	
orth	Lungenprobe	deu	
foreign	docimasie pulmonaire	fra	
entry	Lungenschmerz	0	
orth	Lungenschmerz	deu	
foreign	pneumonalgie	fra	
entry	Lungenschwindsucht	0	
orth	Lungenschwindsucht	deu	
foreign	phthisie	fra	
entry	Lungenstein	0	
orth	Lungenstein	deu	
foreign	pneumolithiase	fra	
entry	Lungensucht	0	
orth	Lungensucht	deu	
foreign	phthisie pulmonaire	fra	
entry	Lungensüchtig	0	
orth	Lungensüchtig	deu	
foreign	phthisique	fra	
entry	Lustseuche	0	
orth	Lustseuche	deu	
foreign	syphilis	fra	
foreign	vérole	fra	
entry	Lymphatisch	0	
orth	Lymphatisch	deu	
foreign	lymphatique	fra	
entry	Lymphdrüsen	0	
orth	Lymphdrüsen	deu	
foreign	ganglions lymphatiques	fra	
entry	Lymphe	0	
orth	Lymphe	deu	
foreign	lymphe	fra	
entry	Lymphgefässe	0	
orth	Lymphgefässe	deu	
foreign	vaisseaux lymphatiques	fra	
entry	Lymphgefässentzündung	0	
orth	Lymphgefässentzündung	deu	
foreign	angioleucite	fra	
foreign	lymphangite	fra	
entry	Mädchenhaar	0	
orth	Mädchenhaar	deu	
foreign	polytric	fra	
entry	Magen	0	
orth	Magen	deu	
foreign	estomac	fra	
entry	Magenadern	0	
orth	Magenadern	deu	
entry	Magenbeschwerde	0	
orth	Magenbeschwerde	deu	
foreign	embarras gastrique	fra	
entry	Magenblutung	0	
orth	Magenblutung	deu	
foreign	gastrorrhagie	fra	
entry	Magenbrei	0	
orth	Magenbrei	deu	
foreign	chyme	fra	
entry	Magenbrennen	0	
orth	Magenbrennen	deu	
foreign	pyrosis	fra	
entry	Magenbruch	0	
orth	Magenbruch	deu	
foreign	gastrocèle	fra	
entry	Magendrüsen	0	
orth	Magendrüsen	deu	
foreign	glandes de Brunner	fra	
entry	Magenentzündung	0	
orth	Magenentzündung	deu	
foreign	gastrite	fra	
entry	Magenerweichung	0	
orth	Magenerweichung	deu	
foreign	gastromalacie	fra	
entry	Magenfieber	0	
orth	Magenfieber	deu	
foreign	fièvre gastrique	fra	
entry	Magengegend	0	
orth	Magengegend	deu	
foreign	épigastre	fra	
entry	Magengrund	0	
orth	Magengrund	deu	
entry	Magenkrampf	0	
orth	Magenkrampf	deu	
foreign	cardialgie	fra	
entry	Magenmittel 	0	
orth	Magenmittel	deu	
foreign	stomachique	fra	
entry	Magenmund	0	
orth	Magenmund	deu	
foreign	cardia	fra	
entry	Magennerven	0	
orth	Magennerven	deu	
foreign	nerfs de l’estomac	fra	
entry	Magenpförtner	0	
orth	Magenpförtner	deu	
foreign	pylore	fra	
entry	Magenruhr	0	
orth	Magenruhr	deu	
foreign	lientérie	fra	
entry	Magensaft	0	
orth	Magensaft	deu	
foreign	suc gastrique	fra	
entry	Magensäure	0	
orth	Magensäure	deu	
entry	Magenschleimfluss	0	
orth	Magenschleimfluss	deu	
foreign	gastrorrhée	fra	
entry	Magenschmerz	0	
orth	Magenschmerz	deu	
foreign	gastralgie	fra	
foreign	gastrodynie	fra	
entry	Magerkeit	0	
orth	Magerkeit	deu	
foreign	maigreur	fra	
entry	Magnet	0	
orth	Magnet	deu	
foreign	aimant	fra	
entry	Mähen	0	
orth	Mähen	deu	
foreign	faucher	fra	
entry	Mahlzahn	0	
orth	Mahlzahn	deu	
foreign	dent molaire	fra	
entry	Maiblume	0	
orth	Maiblume	deu	
foreign	muguet	fra	
entry	Maikäfer	0	
orth	Maikäfer	deu	
foreign	hanneton	fra	
entry	Mailändische Rose	0	
orth	Mailändische Rose	deu	
foreign	pellagre	fra	
entry	Majoran	0	
orth	Majoran	deu	
foreign	marjolaine	fra	
entry	Makrele	0	
orth	Makrele	deu	
foreign	maquereau	fra	
entry	Malve	0	
orth	Malve	deu	
foreign	mauve	fra	
entry	Malz	0	
orth	Malz	deu	
foreign	drêche	fra	
foreign	malt	fra	
entry	Malzmagen	0	
orth	Malzmagen	deu	
foreign	bonnet	fra	
entry	Mandel	0	
orth	Mandel	deu	
foreign	amande	fra	
foreign	amygdale	fra	
foreign	tonsille	fra	
foreign	avives	fra	
entry	Mandelbräune	0	
orth	Mandelbräune	deu	
foreign	amygdalite	fra	
entry	Mandelmilch	0	
orth	Mandelmilch	deu	
foreign	amandé	fra	
entry	Mangan	0	
orth	Mangan	deu	
foreign	manganèse	fra	
entry	Mangold	0	
orth	Mangold	deu	
foreign	bette	fra	
foreign	poirée	fra	
entry	Mann	0	
orth	Mann	deu	
foreign	homme	fra	
entry	Mannbar	0	
orth	Mannbar	deu	
foreign	nubile	fra	
entry	Mannbarkeit	0	
orth	Mannbarkeit	deu	
foreign	nubilité	fra	
foreign	virilité	fra	
entry	Männchen	0	
orth	Männchen	deu	
foreign	mâle	fra	
entry	Männlich	0	
orth	Männlich	deu	
foreign	mâle	fra	
foreign	viril	fra	
entry	Mannsstreu	0	
orth	Mannsstreu	deu	
foreign	panicaut	fra	
entry	Mannstollheit	0	
orth	Mannstollheit	deu	
foreign	nymphomanie	fra	
entry	Mannweib	0	
orth	Mannweib	deu	
foreign	androgyne	fra	
entry	Mannastoff	0	
orth	Mannastoff	deu	
foreign	mannite	fra	
entry	Mantel	0	
orth	Mantel	deu	
foreign	manteau	fra	
entry	Margarin	0	
orth	Margarin	deu	
foreign	palmitine	fra	
entry	Margarinfett	0	
orth	Margarinfett	deu	
foreign	margarine	fra	
entry	Margarinsäure	0	
orth	Margarinsäure	deu	
foreign	acide margarique	fra	
entry	Margarinsaures Salz	0	
orth	Margarinsaures Salz	deu	
foreign	margarate	fra	
entry	Mark	0	
orth	Mark	deu	
foreign	moelle	fra	
foreign	médulle	fra	
entry	Markhaut	0	
orth	Markhaut	deu	
entry	Markig	0	
orth	Markig	deu	
foreign	médullaire	fra	
entry	Marksarkom	0	
orth	Marksarkom	deu	
foreign	encéphaloïde	fra	
foreign	sarcome médullaire	fra	
entry	Markschwamm	0	
orth	Markschwamm	deu	
foreign	fongus médullaire	fra	
entry	Masche	0	
orth	Masche	deu	
foreign	maille	fra	
entry	Masern	0	
orth	Masern	deu	
foreign	rougeole	fra	
entry	Massentheilchen	0	
orth	Massentheilchen	deu	
foreign	molécule	fra	
entry	Masslieb	0	
orth	Masslieb	deu	
foreign	marguerite	fra	
entry	Mastader	0	
orth	Mastader	deu	
foreign	veine hémorrhoïdale	fra	
foreign	flux hémorrhoïdal	fra	
entry	Mastdarm	0	
orth	Mastdarm	deu	
foreign	rectum	fra	
entry	Mastdarmbruch	0	
orth	Mastdarmbruch	deu	
foreign	archoptose	fra	
entry	Mastdarmentzündung	0	
orth	Mastdarmentzündung	deu	
foreign	rectite	fra	
entry	Mastdarmgekröse	0	
orth	Mastdarmgekröse	deu	
foreign	mésorectum	fra	
entry	Mastdarmwurm	0	
orth	Mastdarmwurm	deu	
foreign	ascaride vermiculaire	fra	
entry	Mästen	0	
orth	Mästen	deu	
foreign	engraissement	fra	
entry	Mastixbaum	0	
orth	Mastixbaum	deu	
foreign	lentisque	fra	
entry	Materialwaare	0	
orth	Materialwaare	deu	
foreign	drogue	fra	
entry	Matratze	0	
orth	Matratze	deu	
foreign	matelas	fra	
entry	Mauerpfeffer	0	
orth	Mauerpfeffer	deu	
foreign	vermiculaire	fra	
entry	Mauke	0	
orth	Mauke	deu	
foreign	malandre	fra	
entry	Maul	0	
orth	Maul	deu	
foreign	gueule	fra	
foreign	mufle	fra	
entry	Maulbeerbaum	0	
orth	Maulbeerbaum	deu	
foreign	mûrier	fra	
entry	Maulbeere	0	
orth	Maulbeere	deu	
foreign	mûre	fra	
entry	Maulbeerförmig	0	
orth	Maulbeerförmig	deu	
foreign	mûriforme	fra	
entry	Maulesel	0	
orth	Maulesel	deu	
foreign	mulet	fra	
entry	Mauleselin	0	
orth	Mauleselin	deu	
foreign	mule	fra	
entry	Maulseuche	0	
orth	Maulseuche	deu	
foreign	aphthe	fra	
entry	Maus	0	
orth	Maus	deu	
foreign	thénar (le)	fra	
foreign	souris	fra	
entry	Mäusedorn	0	
orth	Mäusedorn	deu	
foreign	fragon	fra	
entry	Mauserung	0	
orth	Mauserung	deu	
foreign	mue	fra	
entry	Medicinalpolizei	0	
orth	Medicinalpolizei	deu	
foreign	police médicale	fra	
entry	Medicinisch	0	
orth	Medicinisch	deu	
foreign	médical	fra	
entry	Medium	0	
orth	Medium	deu	
foreign	milieu	fra	
entry	Meereichel	0	
orth	Meereichel	deu	
foreign	balane	fra	
entry	Meerkohl	0	
orth	Meerkohl	deu	
foreign	soldanelle	fra	
entry	Meerrettig	0	
orth	Meerrettig	deu	
foreign	raifort	fra	
entry	Meerzwiebel	0	
orth	Meerzwiebel	deu	
foreign	scille	fra	
entry	Mehl	0	
orth	Mehl	deu	
foreign	farine	fra	
entry	Mehlfleck	0	
orth	Mehlfleck	deu	
foreign	alphos	fra	
entry	Mehlthau	0	
orth	Mehlthau	deu	
foreign	nielle	fra	
entry	Meissel	0	
orth	Meissel	deu	
foreign	ciseau	fra	
entry	Meisterwurzel	0	
orth	Meisterwurzel	deu	
foreign	impératoire	fra	
entry	Mekkabalsam	0	
orth	Mekkabalsam	deu	
foreign	opobalsamum	fra	
entry	Melde	0	
orth	Melde	deu	
foreign	arroche	fra	
entry	Melken	0	
orth	Melken	deu	
foreign	mulsion	fra	
entry	Melonenbaum	0	
orth	Melonenbaum	deu	
foreign	papayer	fra	
entry	Mennig	0	
orth	Mennig	deu	
foreign	minium	fra	
entry	Mensch	0	
orth	Mensch	deu	
foreign	homme	fra	
entry	Menschenfresser	0	
orth	Menschenfresser	deu	
foreign	anthropophage	fra	
entry	Menschenscheu	0	
orth	Menschenscheu	deu	
foreign	misanthropie	fra	
entry	Menstrualschweiss	0	
orth	Menstrualschweiss	deu	
foreign	ménidrose	fra	
entry	Menstruationsbeförderend	0	
orth	Menstruationsbeförderend	deu	
foreign	emménagogue	fra	
entry	Mergel	0	
orth	Mergel	deu	
foreign	marne	fra	
entry	Merkurialmittel	0	
orth	Merkurialmittel	deu	
foreign	mercuriaux	fra	
entry	Messer	0	
orth	Messer	deu	
foreign	bistouri	fra	
foreign	couteau	fra	
foreign	acare	fra	
entry	Messung	0	
orth	Messung	deu	
foreign	mensuration	fra	
entry	Mestize	0	
orth	Mestize	deu	
foreign	métis	fra	
entry	Metallkönig	0	
orth	Metallkönig	deu	
foreign	régule	fra	
entry	Metallisch	0	
orth	Metallisch	deu	
foreign	métallique	fra	
pb	1754	1768	
entry	Meteorstein	0	
orth	Meteorstein	deu	
foreign	bolide	fra	
entry	Miesmuschel	0	
orth	Miesmuschel	deu	
foreign	moule	fra	
entry	Milbe	0	
orth	Milbe	deu	
foreign	mite	fra	
entry	Milch	0	
orth	Milch	deu	
foreign	lait	fra	
entry	Milchbildend	0	
orth	Milchbildend	deu	
foreign	lactigène	fra	
entry	Milchborke	0	
orth	Milchborke	deu	
foreign	croûte de lait	fra	
foreign	gourme	fra	
entry	Milchbrustgang	0	
orth	Milchbrustgang	deu	
foreign	canal thoracique	fra	
entry	Milchdrüse	0	
orth	Milchdrüse	deu	
foreign	glande mammaire	fra	
entry	Milchfieber	0	
orth	Milchfieber	deu	
foreign	fièvre de lait	fra	
entry	Milchführend	0	
orth	Milchführend	deu	
foreign	lactifère	fra	
entry	Milchgefässe	0	
orth	Milchgefässe	deu	
foreign	vaisseaux galactophores	fra	
foreign	vaisseaux chylifères	fra	
entry	Milchgeschwulst	0	
orth	Milchgeschwulst	deu	
entry	Milchicht	0	
orth	Milchicht	deu	
foreign	lactescent	fra	
entry	Milchig	0	
orth	Milchig	deu	
foreign	lacté	fra	
entry	Milchknoten	0	
orth	Milchknoten	deu	
foreign	poil	fra	
entry	Milchkur	0	
orth	Milchkur	deu	
foreign	régime lacté	fra	
entry	Milchmesser	0	
orth	Milchmesser	deu	
foreign	galactomètre	fra	
entry	Milchruhr	0	
orth	Milchruhr	deu	
foreign	flux cœliaque	fra	
entry	Milchsaft	0	
orth	Milchsaft	deu	
foreign	chyle	fra	
entry	Milchsaftbereitung	0	
orth	Milchsaftbereitung	deu	
foreign	chylification	fra	
entry	Milchsaftbehälter	0	
orth	Milchsaftbehälter	deu	
foreign	citerne	fra	
entry	Milchsaftführend	0	
orth	Milchsaftführend	deu	
foreign	chylifère	fra	
entry	Milchsäure	0	
orth	Milchsäure	deu	
foreign	acide lactique	fra	
entry	Milchstaar	0	
orth	Milchstaar	deu	
foreign	cataracte laiteuse	fra	
entry	Milchtreibend	0	
orth	Milchtreibend	deu	
foreign	galactagogue	fra	
entry	Milchverhaltung	0	
orth	Milchverhaltung	deu	
foreign	spargose	fra	
entry	Milchversetzung	0	
orth	Milchversetzung	deu	
foreign	métastase laiteuse	fra	
entry	Milchzahn	0	
orth	Milchzahn	deu	
foreign	dent de lait	fra	
entry	Milchzucker	0	
orth	Milchzucker	deu	
foreign	lactine	fra	
entry	Mildernd	0	
orth	Mildernd	deu	
foreign	adoucissant	fra	
entry	Milz	0	
orth	Milz	deu	
foreign	rate	fra	
entry	Milzanschwellung	0	
orth	Milzanschwellung	deu	
foreign	splénoncie	fra	
entry	Milzblutader	0	
orth	Milzblutader	deu	
foreign	veine splénique	fra	
entry	Milzbrand	0	
orth	Milzbrand	deu	
foreign	pustule maligne	fra	
entry	Milzbruch	0	
orth	Milzbruch	deu	
foreign	splénocèle	fra	
entry	Milzentzündung	0	
orth	Milzentzündung	deu	
foreign	splénite	fra	
entry	Milzkraut	0	
orth	Milzkraut	deu	
foreign	asplénium	fra	
entry	Milzstechen	0	
orth	Milzstechen	deu	
foreign	point de côté	fra	
entry	Milzsucht	0	
orth	Milzsucht	deu	
foreign	hypochondrie	fra	
foreign	spleen	fra	
entry	Milzsüchtig	0	
orth	Milzsüchtig	deu	
foreign	rateleux	fra	
entry	Mineralog	0	
orth	Mineralog	deu	
foreign	minéralogiste	fra	
entry	Mischkorn	0	
orth	Mischkorn	deu	
foreign	provende	fra	
entry	Mischung	0	
orth	Mischung	deu	
foreign	mixture	fra	
foreign	mélange	fra	
foreign	mixtion	fra	
entry	Mispelbaum	0	
orth	Mispelbaum	deu	
foreign	néflier	fra	
entry	Missbildung	0	
orth	Missbildung	deu	
foreign	difformité	fra	
entry	Missgeburt	0	
orth	Missgeburt	deu	
foreign	monstre	fra	
entry	Missgestaltung	0	
orth	Missgestaltung	deu	
foreign	déformation	fra	
entry	Missmuth	0	
orth	Missmuth	deu	
foreign	disthymie	fra	
entry	Mist	0	
orth	Mist	deu	
foreign	fumier	fra	
entry	Mistel	0	
orth	Mistel	deu	
foreign	gui	fra	
entry	Mitesser	0	
orth	Mitesser	deu	
foreign	comédon	fra	
entry	Mittag	0	
orth	Mittag	deu	
foreign	midi	fra	
entry	Mittel	0	
orth	Mittel	deu	
foreign	moyen	fra	
entry	Mittelfell	0	
orth	Mittelfell	deu	
foreign	médiastin	fra	
entry	Mittelfleisch	0	
orth	Mittelfleisch	deu	
foreign	périnée	fra	
entry	Mittelfuss	0	
orth	Mittelfuss	deu	
foreign	métatarse	fra	
entry	Mittelgrösse	0	
orth	Mittelgrösse	deu	
foreign	moyenne	fra	
entry	Mittelhand	0	
orth	Mittelhand	deu	
foreign	métacarpe	fra	
entry	Mittelhirn	0	
orth	Mittelhirn	deu	
foreign	mésocéphale	fra	
entry	Mittelklopfer	0	
orth	Mittelklopfer	deu	
foreign	mésothénar	fra	
entry	Mittelpunkt	0	
orth	Mittelpunkt	deu	
foreign	centre	fra	
entry	Mitternacht	0	
orth	Mitternacht	deu	
foreign	minuit	fra	
entry	Mohn	0	
orth	Mohn	deu	
foreign	pavot	fra	
entry	Mohnkopfsyrup	0	
orth	Mohnkopfsyrup	deu	
foreign	sirop diacode	fra	
entry	Mohnsaft	0	
orth	Mohnsaft	deu	
foreign	opium	fra	
entry	Mohnstoff	0	
orth	Mohnstoff	deu	
foreign	narcotine	fra	
entry	Möhre	0	
orth	Möhre	deu	
foreign	carotte	fra	
entry	Molken	0	
orth	Molken	deu	
foreign	petit-lait	fra	
entry	Monat	0	
orth	Monat	deu	
foreign	mois	fra	
entry	Monatsfluss	0	
orth	Monatsfluss	deu	
foreign	menstruation	fra	
entry	Mondbein	0	
orth	Mondbein	deu	
foreign	os semi-lunaire	fra	
entry	Mondblindheit	0	
orth	Mondblindheit	deu	
foreign	ophthalmie périodique	fra	
entry	Mondkalb	0	
orth	Mondkalb	deu	
foreign	môle	fra	
entry	Mondkraut	0	
orth	Mondkraut	deu	
foreign	lunaire	fra	
entry	Mondsucht	0	
orth	Mondsucht	deu	
foreign	somnambulisme naturel	fra	
entry	Mondsüchtig	0	
orth	Mondsüchtig	deu	
foreign	lunatique	fra	
entry	Moorhirse	0	
orth	Moorhirse	deu	
foreign	sorgho	fra	
entry	Moos	0	
orth	Moos	deu	
foreign	mousse	fra	
entry	Moosbitter	0	
orth	Moosbitter	deu	
foreign	lichénine	fra	
entry	Mooskelch	0	
orth	Mooskelch	deu	
foreign	périchète	fra	
entry	Moosschwamm	0	
orth	Moosschwamm	deu	
foreign	mousseron	fra	
entry	Moralisch	0	
orth	Moralisch	deu	
foreign	moral	fra	
entry	Morast	0	
orth	Morast	deu	
foreign	marais	fra	
entry	Morastig	0	
orth	Morastig	deu	
foreign	paludéen	fra	
entry	Morchel	0	
orth	Morchel	deu	
foreign	morille	fra	
entry	Mord	0	
orth	Mord	deu	
foreign	meurtre	fra	
entry	Morgagnische Flüssigkeit	0	
orth	Morgagnische Flüssigkeit	deu	
foreign	humeur de Morgagni	fra	
entry	Morgen	0	
orth	Morgen	deu	
foreign	matin	fra	
entry	Mörser	0	
orth	Mörser	deu	
foreign	mortier	fra	
entry	Moschus	0	
orth	Moschus	deu	
foreign	musc	fra	
entry	Most	0	
orth	Most	deu	
foreign	moût	fra	
entry	Motte	0	
orth	Motte	deu	
foreign	teigne	fra	
entry	Mottengras	0	
orth	Mottengras	deu	
foreign	vétiver	fra	
entry	Moxaring	0	
orth	Moxaring	deu	
foreign	porte-moxa	fra	
entry	Mücke	0	
orth	Mücke	deu	
foreign	cousin	fra	
foreign	mouche	fra	
entry	Müdigkeit	0	
orth	Müdigkeit	deu	
foreign	fatigue	fra	
foreign	lassitude	fra	
entry	Mumie	0	
orth	Mumie	deu	
foreign	momie	fra	
entry	Mund	0	
orth	Mund	deu	
foreign	bouche	fra	
entry	Mundentzündung	0	
orth	Mundentzündung	deu	
foreign	stomatite	fra	
entry	Mundfäule	0	
orth	Mundfäule	deu	
foreign	stomatite ulcéreuse	fra	
entry	Mundschwamm	0	
orth	Mundschwamm	deu	
foreign	aphthe	fra	
entry	Mundschwämmchen	0	
orth	Mundschwämmchen	deu	
foreign	muguet	fra	
entry	Mundspiegel	0	
orth	Mundspiegel	deu	
foreign	speculum oris	fra	
entry	Mundstück	0	
orth	Mundstück	deu	
foreign	anche	fra	
entry	Mündung	0	
orth	Mündung	deu	
foreign	orifice	fra	
entry	Mundwasser	0	
orth	Mundwasser	deu	
foreign	stomatique	fra	
entry	Münze	0	
orth	Münze	deu	
foreign	menthe	fra	
entry	Muschel	0	
orth	Muschel	deu	
foreign	coquille	fra	
entry	Muschelkunde	0	
orth	Muschelkunde	deu	
foreign	conchyliologie	fra	
entry	Muskatblüthe	0	
orth	Muskatblüthe	deu	
foreign	macis	fra	
entry	Muskatnussleber	0	
orth	Muskatnussleber	deu	
foreign	cirrhose	fra	
foreign	myristication	fra	
entry	Muskatnuss	0	
orth	Muskatnuss	deu	
foreign	muscade	fra	
