object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
entry	ἔμετος	0	
orth	ἔμετος	grc	
foreign	vomissement	fra	
entry	ἐμμήνια	0	
orth	ἐμμήνια	grc	
foreign	règles	fra	
foreign	menstrues	fra	
entry	ἔμμοτον	0	
orth	ἔμμοτον	grc	
foreign	charpie	fra	
foreign	tente	fra	
entry	ἐμπειρία	0	
orth	ἐμπειρία	grc	
foreign	empirisme	fra	
entry	ἐμπειρικὸς	0	
orth	ἐμπειρικὸς	grc	
foreign	empirique	fra	
entry	ἐμπλαστικὸς	0	
orth	ἐμπλαστικὸς	grc	
foreign	emplastique	fra	
entry	ἔμπλαστρον	0	
orth	ἔμπλαστρον	grc	
foreign	emplâtre	fra	
entry	ἐμπροσθότονος	0	
orth	ἐμπροσθότονος	grc	
foreign	emprosthotonos	fra	
entry	ἔμπτυσις	0	
orth	ἔμπτυσις	grc	
foreign	expectoration	fra	
entry	ἐμπύημα	0	
orth	ἐμπύημα	grc	
foreign	empyème	fra	
entry	ἔμπυος	0	
orth	ἔμπυος	grc	
entry	ἔμπυος μότος	0	
orth	ἔμπυος μότος	grc	
entry	ἔμπυρος	0	
orth	ἔμπυρος	grc	
entry	ἐμφρακτικὸς	0	
orth	ἐμφρακτικὸς	grc	
foreign	obstruant	fra	
entry	ἔμφραξις	0	
orth	ἔμφραξις	grc	
foreign	obstruction	fra	
entry	ἐμφύσημα	0	
orth	ἐμφύσημα	grc	
foreign	emphysème	fra	
entry	ἐμφύτευσις	0	
orth	ἐμφύτευσις	grc	
foreign	greffe	fra	
entry	ἔμφυτος	0	
orth	ἔμφυτος	grc	
foreign	inné	fra	
entry	ἕναιμος	0	
orth	ἕναιμος	grc	
foreign	hémostatique	fra	
entry	ἐναιώρημα	0	
orth	ἐναιώρημα	grc	
foreign	énéorème	fra	
entry	ἐνδήμιος, ἔνδημος	0	
orth	ἐνδήμιος	grc	
orth	ἔνδημος	grc	
foreign	endémique	fra	
entry	ἔνδοσις	0	
orth	ἔνδοσις	grc	
foreign	rémission	fra	
entry	ἔνεμα	0	
orth	ἔνεμα	grc	
foreign	clystère	fra	
foreign	injection	fra	
entry	ἐνέργεια	0	
orth	ἐνέργεια	grc	
foreign	activité	fra	
entry	ἔνθλασις	0	
orth	ἔνθλασις	grc	
foreign	fracture	fra	
entry	ἐνιαύσιος	0	
orth	ἐνιαύσιος	grc	
foreign	annuel	fra	
entry	ἔνορμων	0	
orth	ἔνορμων	grc	
foreign	énormon (l')	fra	
entry	ἐνουλονἔνουλον	0	
orth	ἔνουλον	grc	
entry	ἔντασις	0	
orth	ἔντασις	grc	
foreign	érection	fra	
entry	ἐντεροκήλη	0	
orth	ἐντεροκήλη	grc	
foreign	entérocèle	fra	
entry	ἔντερον	0	
orth	ἔντερον	grc	
foreign	intestin	fra	
entry	ἔντομον	0	
orth	ἔντομον	grc	
foreign	insecte	fra	
entry	ἐξάμβλωμα	0	
orth	ἐξάμβλωμα	grc	
foreign	avortement	fra	
entry	ἐξάνθημα	0	
orth	ἐξάνθημα	grc	
foreign	exanthème	fra	
entry	ἐξάρθρημα, ἐξάρθρωμα, ἐξάρθρωσις	0	
orth	ἐξάρθρημα	grc	
orth	ἐξάρθρωμα	grc	
orth	ἐξάρθρωσις	grc	
foreign	luxation	fra	
entry	ἐξελκυσμὸς	0	
orth	ἐξελκυσμὸς	grc	
foreign	extraction	fra	
entry	ἐξεχέβρογχος	0	
orth	ἐξεχέβρογχος	grc	
entry	ἐξεχέγλουτος	0	
orth	ἐξεχέγλουτος	grc	
entry	ἕξις	0	
orth	ἕξις	grc	
foreign	disposition	fra	
foreign	constitution	fra	
entry	ἐξολκὴ	0	
orth	ἐξολκὴ	grc	
foreign	extraction	fra	
entry	ἐξομοίωσις	0	
orth	ἐξομοίωσις	grc	
foreign	assimilation	fra	
entry	ἐξόμφαλος	0	
orth	ἐξόμφαλος	grc	
foreign	exomphale	fra	
entry	ἐξονείρωσις	0	
orth	ἐξονείρωσις	grc	
foreign	pollution nocturne	fra	
entry	ἐξόστωσις	0	
orth	ἐξόστωσις	grc	
foreign	exostose	fra	
entry	ἐπανθισμὸς	0	
orth	ἐπανθισμὸς	grc	
entry	ἔπαρμα	0	
orth	ἔπαρμα	grc	
foreign	tumeur	fra	
foreign	parotide (une)	fra	
entry	ἔπαρσις	0	
orth	ἔπαρσις	grc	
foreign	tumeur	fra	
entry	ἐπιγλωττὶς	0	
orth	ἐπιγλωττὶς	grc	
foreign	épiglotte	fra	
entry	ἐπιγονατὶς, ἐπιγουνὶς	0	
orth	ἐπιγονατὶς	grc	
orth	ἐπιγουνὶς	grc	
foreign	rotule (la)	fra	
entry	ἐπιδερμὶς	0	
orth	ἐπιδερμὶς	grc	
foreign	épiderme	fra	
entry	ἐπίδεσις	0	
orth	ἐπίδεσις	grc	
foreign	appareil	fra	
foreign	bandage	fra	
entry	ἐπίδεσμος	0	
orth	ἐπίδεσμος	grc	
foreign	bande	fra	
entry	ἐπιδήμιος, ἐπίδημος	0	
orth	ἐπιδήμιος	grc	
orth	ἐπίδημος	grc	
foreign	épidémique	fra	
entry	ἐπιδιδυμὶς	0	
orth	ἐπιδιδυμὶς	grc	
foreign	épididyme	fra	
entry	ἐπίθημα	0	
orth	ἐπίθημα	grc	
foreign	épithème	fra	
entry	ἐπίκαυμα	0	
orth	ἐπίκαυμα	grc	
foreign	épicaume	fra	
entry	ἐπικράνιος	0	
orth	ἐπικράνιος	grc	
foreign	épicrânien	fra	
entry	ἐπικρανὶς	0	
orth	ἐπικρανὶς	grc	
foreign	cervelet	fra	
pb	1730	1744	
entry	ἐπικτένιον	0	
orth	ἐπικτένιον	grc	
foreign	pubis (le)	fra	
entry	ἐπικύημα	0	
orth	ἐπικύημα	grc	
foreign	superfétation	fra	
entry	ἐπικώφωσις	0	
orth	ἐπικώφωσις	grc	
foreign	surdité	fra	
entry	ἐπιληψία	0	
orth	ἐπιληψία	grc	
foreign	épilepsie	fra	
entry	ἐπιμυλὶς	0	
orth	ἐπιμυλὶς	grc	
foreign	rotule (la)	fra	
entry	ἐπινυκτὶς	0	
orth	ἐπινυκτὶς	grc	
foreign	épinyctide	fra	
entry	ἐπιπλοκήλη	0	
orth	ἐπιπλοκήλη	grc	
foreign	épiplocèle	fra	
entry	ἐπιπλόμφαλον	0	
orth	ἐπιπλόμφαλον	grc	
foreign	épiplomphale	fra	
entry	ἐπίπλοον	0	
orth	ἐπίπλοον	grc	
foreign	épiploon	fra	
entry	ἐπίσειον	0	
orth	ἐπίσειον	grc	
foreign	pubis	fra	
entry	ἐπισημασία	0	
orth	ἐπισημασία	grc	
foreign	épisémasie	fra	
entry	ἐπίσπασις	0	
orth	ἐπίσπασις	grc	
foreign	attraction	fra	
entry	ἐπισπαστικὸς	0	
orth	ἐπισπαστικὸς	grc	
foreign	épispastique	fra	
entry	ἐπίσταξις	0	
orth	ἐπίσταξις	grc	
foreign	épistaxis	fra	
entry	ἐπίστασις	0	
orth	ἐπίστασις	grc	
foreign	rétention	fra	
foreign	suppression	fra	
entry	ἐπιφαινόμενον	0	
orth	ἐπιφαινόμενον	grc	
foreign	épiphénomène	fra	
entry	ἐπίφλεβος	0	
orth	ἐπίφλεβος	grc	
entry	ἐπιφορὰ	0	
orth	ἐπιφορὰ	grc	
foreign	larmoiement	fra	
foreign	épiphora	fra	
entry	ἐπίφυσις	0	
orth	ἐπίφυσις	grc	
foreign	épiphyse	fra	
entry	ἐπίχολος	0	
orth	ἐπίχολος	grc	
foreign	bilieux	fra	
entry	ἐπιχορδὶς	0	
orth	ἐπιχορδὶς	grc	
foreign	mésentère	fra	
entry	ἐπουλὶς	0	
orth	ἐπουλὶς	grc	
foreign	épulie	fra	
entry	ἐπουλωτικὸς	0	
orth	ἐπουλωτικὸς	grc	
foreign	épulotique	fra	
entry	ἐπωμὶς	0	
orth	ἐπωμὶς	grc	
entry	ἐρέθισμα	0	
orth	ἐρέθισμα	grc	
foreign	stimulus	fra	
foreign	irritant	fra	
entry	ἐρεθισμὸς	0	
orth	ἐρεθισμὸς	grc	
foreign	éréthisme	fra	
entry	ἐρευγμὸς	0	
orth	ἐρευγμὸς	grc	
foreign	éructation	fra	
entry	ἔρευξις	0	
orth	ἔρευξις	grc	
foreign	éructation	fra	
foreign	flatulence	fra	
foreign	excrétion	fra	
entry	ἑρμαφρόδιτος	0	
orth	ἑρμαφρόδιτος	grc	
foreign	hermaphrodite	fra	
entry	ἔρπηςἕρπης	0	
orth	ἕρπης	grc	
foreign	dartre	fra	
entry	ἑρπητικὸς	0	
orth	ἑρπητικὸς	grc	
foreign	herpétique	fra	
entry	ἔῤῥινος	0	
orth	ἔῤῥινος	grc	
foreign	errhin	fra	
entry	ἐρυγμός	0	
orth	ἐρυγμός	grc	
foreign	ἐρευγμὸς	grc	
entry	ἐρύθημα	0	
orth	ἐρύθημα	grc	
foreign	érythème	fra	
entry	ἐρυθροειδὴς	0	
orth	ἐρυθροειδὴς	grc	
foreign	érythroïde	fra	
entry	ἐρυσίπελας	0	
orth	ἐρυσίπελας	grc	
foreign	érysipèle	fra	
entry	ἔρως	0	
orth	ἔρως	grc	
foreign	amour	fra	
entry	ἐρωτομανία	0	
orth	ἐρωτομανία	grc	
foreign	érotomanie	fra	
entry	ἔσφλασις	0	
orth	ἔσφλασις	grc	
foreign	ἐνθλάσις	grc	
entry	ἐσχάρα	0	
orth	ἐσχάρα	grc	
foreign	eschare	fra	
entry	ἐσχαρωτικὸς	0	
orth	ἐσχαρωτικὸς	grc	
foreign	escharotique	fra	
entry	ἐσχατογέρων	0	
orth	ἐσχατογέρων	grc	
foreign	décrépit	fra	
entry	εὐδιάπνευστος	0	
orth	εὐδιάπνευστος	grc	
entry	εὐεξία	0	
orth	εὐεξία	grc	
entry	εὐήθεια	0	
orth	εὐήθεια	grc	
foreign	bénignité	fra	
entry	εὐήθης	0	
orth	εὐήθης	grc	
foreign	bénin	fra	
entry	εὐθυμία	0	
orth	εὐθυμία	grc	
entry	εὐθύπνους	0	
orth	εὐθύπνους	grc	
entry	εὐκοίλιος	0	
orth	εὐκοίλιος	grc	
entry	εὐκρασία	0	
orth	εὐκρασία	grc	
foreign	eucrasie	fra	
entry	εὔκριτος	0	
orth	εὔκριτος	grc	
entry	εὐνουχισμὸς	0	
orth	εὐνουχισμὸς	grc	
foreign	castration	fra	
entry	εὐνοῦχος	0	
orth	εὐνοῦχος	grc	
foreign	eunuque	fra	
entry	εὐπεψία	0	
orth	εὐπεψία	grc	
foreign	eupepsie	fra	
entry	εὔπνοια	0	
orth	εὔπνοια	grc	
foreign	respiration facile	fra	
entry	εὔσαρκος	0	
orth	εὔσαρκος	grc	
foreign	robuste	fra	
entry	εὐτροφία	0	
orth	εὐτροφία	grc	
foreign	eutrophie	fra	
entry	εὐφορία	0	
orth	εὐφορία	grc	
foreign	euphorie	fra	
entry	ἐφηλὶς	0	
orth	ἐφηλὶς	grc	
foreign	éphélide	fra	
entry	ἐφήμερος	0	
orth	ἐφήμερος	grc	
foreign	éphémère	fra	
entry	ἐφιάλτης	0	
orth	ἐφιάλτης	grc	
foreign	cauchemar	fra	
entry	ἔφοδος	0	
orth	ἔφοδος	grc	
foreign	visite	fra	
entry	ἕψημα	0	
orth	ἕψημα	grc	
foreign	sapa	fra	
entry	ζιγγίβερις	0	
orth	ζιγγίβερις	grc	
foreign	gingembre	fra	
entry	ζύγωμα	0	
orth	ζύγωμα	grc	
foreign	zygoma	fra	
entry	ζύθοςζῦθος	0	
orth	ζῦθος	grc	
foreign	bière, boisson	fra	
entry	ζύμη	0	
orth	ζύμη	grc	
foreign	ferment	fra	
entry	ζύμωμα	0	
orth	ζύμωμα	grc	
foreign	ferment	fra	
entry	ζύμωσις	0	
orth	ζύμωσις	grc	
foreign	fermentation	fra	
entry	ζωὴ	0	
orth	ζωὴ	grc	
foreign	vie	fra	
entry	ζῶονζῷον	0	
orth	ζῷον	grc	
foreign	animal	fra	
entry	ζωόφυτον	0	
orth	ζωόφυτον	grc	
foreign	zoophyte	fra	
entry	ζωστὴρ	0	
orth	ζωστὴρ	grc	
foreign	zona	fra	
entry	ζωΰφιον	0	
orth	ζωΰφιον	grc	
foreign	animalcule	fra	
entry	ἤβηἥβη	0	
orth	ἥβη	grc	
foreign	puberté	fra	
entry	ἡβητὴρ	0	
orth	ἡβητὴρ	grc	
foreign	pubère	fra	
entry	ἡβητικὸς	0	
orth	ἡβητικὸς	grc	
foreign	nubile	fra	
entry	ἤδυσμαἥδυσμα	0	
orth	ἥδυσμα	grc	
foreign	condiment	fra	
entry	ἦθος	0	
orth	ἦθος	grc	
foreign	moral	fra	
entry	ἤλεκτρον	0	
orth	ἤλεκτρον	grc	
foreign	ambre jaune	fra	
foreign	succin	fra	
entry	ἡλικία	0	
orth	ἡλικία	grc	
foreign	âge	fra	
entry	ἡλίωσις	0	
orth	ἡλίωσις	grc	
foreign	insolation	fra	
entry	ἡμικρανία	0	
orth	ἡμικρανία	grc	
foreign	migraine	fra	
entry	ἡμικρανικὸς	0	
orth	ἡμικρανικὸς	grc	
entry	ἡμικράνιον	0	
orth	ἡμικράνιον	grc	
entry	ἡμιπληξία	0	
orth	ἡμιπληξία	grc	
foreign	hémiplégie	fra	
entry	ἡμιτριταῖος	0	
orth	ἡμιτριταῖος	grc	
foreign	hémitritée	fra	
entry	ἧπαρ	0	
orth	ἧπαρ	grc	
foreign	foie	fra	
entry	ἡπατικὸς	0	
orth	ἡπατικὸς	grc	
foreign	hépatique	fra	
entry	ἡπατῖτις	0	
orth	ἡπατῖτις	grc	
foreign	hépatite	fra	
foreign	veine cave	fra	
entry	ἡπίαλοςἠπίαλος	0	
orth	ἠπίαλος	grc	
foreign	épiale	fra	
entry	ἡπιαλώδηςἠπιαλώδης	0	
orth	ἠπιαλώδης	grc	
entry	ἤπιος	0	
orth	ἤπιος	grc	
foreign	lénitif	fra	
entry	ἡρακλεία νόσος	0	
orth	ἡρακλεία νόσος	grc	
foreign	maladie herculéenne	fra	
foreign	épilepsie	fra	
entry	ἦτρον	0	
orth	ἦτρον	grc	
foreign	hypogastre	fra	
foreign	bas-ventre	fra	
entry	θεῖον	0	
orth	θεῖον	grc	
foreign	soufre	fra	
entry	θέναρ	0	
orth	θέναρ	grc	
foreign	éminence thénar	fra	
foreign	paume	fra	
entry	θεραπεία	0	
orth	θεραπεία	grc	
foreign	cure	fra	
foreign	guérison	fra	
entry	θεραπευτὴς	0	
orth	θεραπευτὴς	grc	
foreign	médecin	fra	
entry	θεραπευτικὸς	0	
orth	θεραπευτικὸς	grc	
entry	θέρμασμα	0	
orth	θέρμασμα	grc	
foreign	fomentation	fra	
entry	θηλασμὸς	0	
orth	θηλασμὸς	grc	
foreign	allaitement	fra	
entry	θηλὴ	0	
orth	θηλὴ	grc	
foreign	mamelon	fra	
entry	θηριακὴ	0	
orth	θηριακὴ	grc	
foreign	thériaque	fra	
entry	θήριον, θηρίωμα	0	
orth	θήριον	grc	
orth	θηρίωμα	grc	
foreign	ulcère malin	fra	
entry	θηριώδης	0	
orth	θηριώδης	grc	
foreign	férine (toux)	fra	
entry	θλάσις, θλάσμα	0	
orth	θλάσις	grc	
orth	θλάσμα	grc	
foreign	fracture	fra	
foreign	contusion	fra	
entry	θλίψις	0	
orth	θλίψις	grc	
foreign	écrasement	fra	
entry	θορὴ, θορὸς	0	
orth	θορὴ	grc	
orth	θορὸς	grc	
foreign	sperme	fra	
entry	θρεπτικὸς	0	
orth	θρεπτικὸς	grc	
foreign	nourricier	fra	
entry	θρέψις	0	
orth	θρέψις	grc	
foreign	nutrition	fra	
entry	θρὶξ	0	
orth	θρὶξ	grc	
foreign	cheveu	fra	
entry	θρόμβος, θρόμβωσις	0	
orth	θρόμβος	grc	
orth	θρόμβωσις	grc	
foreign	thrombus	fra	
foreign	caillot	fra	
entry	θυμίαμα	0	
orth	θυμίαμα	grc	
foreign	fumigation	fra	
entry	θύμος	0	
orth	θύμος	grc	
foreign	thym (plante)	fra	
foreign	thymus (le)	fra	
entry	θυρεοειδὴς	0	
orth	θυρεοειδὴς	grc	
foreign	thyréoïde	fra	
entry	θώραξ	0	
orth	θώραξ	grc	
foreign	thorax	fra	
entry	ἴαμα	0	
orth	ἴαμα	grc	
foreign	médicament	fra	
entry	ἰατραλειπτικὴ	0	
orth	ἰατραλειπτικὴ	grc	
foreign	iatraliptique	fra	
entry	ἰατρεῖον	0	
orth	ἰατρεῖον	grc	
entry	ἰατρικὴ	0	
orth	ἰατρικὴ	grc	
foreign	médecine	fra	
entry	ἰατρὸς	0	
orth	ἰατρὸς	grc	
foreign	médecin	fra	
entry	ἰγνύα, ἰγνὺς	0	
orth	ἰγνύα	grc	
orth	ἰγνὺς	grc	
foreign	jarret	fra	
entry	ἰδιοπάθεια	0	
orth	ἰδιοπάθεια	grc	
foreign	idiopathie	fra	
entry	ἵδρωα	0	
orth	ἵδρωα	grc	
foreign	échauboulures	fra	
entry	ἵδρως	0	
orth	ἵδρως	grc	
foreign	sueur	fra	
entry	ἱδρωτικὸς	0	
orth	ἱδρωτικὸς	grc	
foreign	sudorifique	fra	
entry	ἱερὰ νόσος	0	
orth	ἱερὰ νόσος	grc	
foreign	épilepsie	fra	
entry	ἰκτερικὸς	0	
orth	ἰκτερικὸς	grc	
foreign	ictérique	fra	
entry	ἴκτερος	0	
orth	ἴκτερος	grc	
foreign	ictère	fra	
entry	ἴλιγγος	0	
orth	ἴλιγγος	grc	
foreign	vertige	fra	
entry	ἲν	0	
orth	ἲν	grc	
foreign	fibre	fra	
entry	ἴνησις, ἰνηθμὸς	0	
orth	ἴνησις	grc	
orth	ἰνηθμὸς	grc	
foreign	purgation	fra	
entry	ἰνίον	0	
orth	ἰνίον	grc	
foreign	occiput	fra	
entry	ἰξία	0	
orth	ἰξία	grc	
foreign	varice	fra	
foreign	gui	fra	
entry	ἰξὺς	0	
orth	ἰξὺς	grc	
foreign	lombe	fra	
entry	ἵππος	0	
orth	ἵππος	grc	
entry	ἶρις	0	
orth	ἶρις	grc	
foreign	iris	fra	
entry	ἰσχιαδικὸς	0	
orth	ἰσχιαδικὸς	grc	
foreign	ischiadique	fra	
entry	ἰσχιὰς	0	
orth	ἰσχιὰς	grc	
foreign	sciatique (la)	fra	
entry	ἰσχίον	0	
orth	ἰσχίον	grc	
foreign	ischion	fra	
entry	ἰσχνοφωνία	0	
orth	ἰσχνοφωνία	grc	
foreign	voix grêle	fra	
entry	ἰσχουρία	0	
orth	ἰσχουρία	grc	
foreign	ischurie	fra	
entry	ἰχθυοκόλλα	0	
orth	ἰχθυοκόλλα	grc	
foreign	ichthyocolle	fra	
entry	ἰχθυοφάγος	0	
orth	ἰχθυοφάγος	grc	
foreign	ichthyophage	fra	
entry	ἰχὼρ	0	
orth	ἰχὼρ	grc	
foreign	ichor	fra	
entry	ἰχωροειδὴς	0	
orth	ἰχωροειδὴς	grc	
foreign	ichoreux	fra	
entry	ἰωτακισμὸς	0	
orth	ἰωτακισμὸς	grc	
foreign	iotacisme	fra	
entry	καδμεία	0	
orth	καδμεία	grc	
foreign	cadmie	fra	
entry	καθαίρω	0	
orth	καθαίρω	grc	
foreign	purge (je)	fra	
entry	καθάρσεις	0	
orth	καθάρσεις	grc	
foreign	menstrues	fra	
entry	κάθαρσις	0	
orth	κάθαρσις	grc	
foreign	purgation	fra	
entry	καθαρτικὸς	0	
orth	καθαρτικὸς	grc	
foreign	cathartique	fra	
entry	καθετὴρ	0	
orth	καθετὴρ	grc	
foreign	cathéter	fra	
entry	καθετηρισμὸς	0	
orth	καθετηρισμὸς	grc	
foreign	cathétérisme	fra	
entry	καθημερινὸς	0	
orth	καθημερινὸς	grc	
foreign	quotidien	fra	
entry	κακοηθής	0	
orth	κακοηθής	grc	
foreign	cacoèthe	fra	
foreign	malin	fra	
entry	κακοπάθεια	0	
orth	κακοπάθεια	grc	
foreign	cacopathie	fra	
entry	κακοστόμαχος	0	
orth	κακοστόμαχος	grc	
foreign	indigeste	fra	
entry	κακοτροφία	0	
orth	κακοτροφία	grc	
foreign	cacotrophie	fra	
entry	κακοχυμία	0	
orth	κακοχυμία	grc	
foreign	cacochymie	fra	
pb	1731	1745	
entry	κακόχυμος	0	
orth	κακόχυμος	grc	
foreign	cacochyme	fra	
entry	καλύκιον	0	
orth	καλύκιον	grc	
foreign	calicule	fra	
entry	κάλυξ	0	
orth	κάλυξ	grc	
foreign	calice	fra	
entry	καμάριον ψαλιδοειδὲς	0	
orth	καμάριον ψαλιδοειδὲς	grc	
foreign	voûte à trois piliers	fra	
entry	καμάρωσις	0	
orth	καμάρωσις	grc	
foreign	camarosis	fra	
entry	κάνθος	0	
orth	κάνθος	grc	
foreign	coin de l’œil	fra	
entry	καρδία	0	
orth	καρδία	grc	
foreign	cœur	fra	
foreign	cardia	fra	
entry	καρδιακὸς	0	
orth	καρδιακὸς	grc	
foreign	cardiaque	fra	
entry	καρδιαλγία	0	
orth	καρδιαλγία	grc	
foreign	cardialgie	fra	
entry	καρδιωγμὸς	0	
orth	καρδιωγμὸς	grc	
foreign	cardialgie	fra	
foreign	palpitation	fra	
entry	καρηβαρία	0	
orth	καρηβαρία	grc	
foreign	pesanteur de tête	fra	
entry	καρκίνος	0	
orth	καρκίνος	grc	
foreign	cancer	fra	
entry	καρκίνωμα	0	
orth	καρκίνωμα	grc	
foreign	carcinome	fra	
entry	κάρος	0	
orth	κάρος	grc	
foreign	carus	fra	
entry	καρπὸς	0	
orth	καρπὸς	grc	
foreign	carpe (le)	fra	
foreign	fruit	fra	
foreign	semence	fra	
entry	καρυόφυλλον	0	
orth	καρυόφυλλον	grc	
foreign	girofle	fra	
entry	καρφολογία	0	
orth	καρφολογία	grc	
foreign	carphologie	fra	
entry	καρωτικὸς	0	
orth	καρωτικὸς	grc	
foreign	carotique	fra	
entry	καρωτὶς	0	
orth	καρωτὶς	grc	
foreign	carotide	fra	
entry	κασσίτερος	0	
orth	κασσίτερος	grc	
foreign	étain	fra	
entry	κάταγμα	0	
orth	κάταγμα	grc	
foreign	fracture	fra	
entry	κατάκαυμα	0	
orth	κατάκαυμα	grc	
foreign	phlyctène	fra	
entry	κατάκλισις	0	
orth	κατάκλισις	grc	
foreign	décubitus	fra	
entry	κατακλυσμὸς	0	
orth	κατακλυσμὸς	grc	
foreign	douche	fra	
entry	κατάληψις	0	
orth	κατάληψις	grc	
foreign	invasion	fra	
foreign	catalepsie	fra	
entry	καταμήνια	0	
orth	καταμήνια	grc	
foreign	menstrues	fra	
entry	κατάπλασμα	0	
orth	κατάπλασμα	grc	
foreign	cataplasme	fra	
entry	κατάποσις	0	
orth	κατάποσις	grc	
foreign	déglutition	fra	
entry	καταπότιον	0	
orth	καταπότιον	grc	
foreign	pilule	fra	
entry	κατάῤῥηξις	0	
orth	κατάῤῥηξις	grc	
foreign	débordement	fra	
entry	καταῤῥοικὸς	0	
orth	καταῤῥοικὸς	grc	
foreign	catarrheux	fra	
entry	κατάῤῥοος	0	
orth	κατάῤῥοος	grc	
foreign	catarrhe	fra	
entry	κατάστασις, κατάστημα	0	
orth	κατάστασις	grc	
orth	κατάστημα	grc	
foreign	constitution	fra	
foreign	constitution	fra	
entry	κατάτασις	0	
orth	κατάτασις	grc	
foreign	extension	fra	
entry	καταφορὰ	0	
orth	καταφορὰ	grc	
entry	κατουλωτικὸς	0	
orth	κατουλωτικὸς	grc	
foreign	cicatrisant	fra	
entry	κατοχὴ, κάτοχος	0	
orth	κατοχὴ	grc	
orth	κάτοχος	grc	
foreign	catochus	fra	
entry	κατωμισμὸς	0	
orth	κατωμισμὸς	grc	
foreign	catomisme	fra	
entry	κατωτερικὸς	0	
orth	κατωτερικὸς	grc	
entry	καύμακαῦμα	0	
orth	καῦμα	grc	
foreign	brûlure	fra	
entry	καῦσος	0	
orth	καῦσος	grc	
foreign	causus	fra	
entry	καυστικὸς	0	
orth	καυστικὸς	grc	
foreign	caustique	fra	
entry	καυτήριον	0	
orth	καυτήριον	grc	
foreign	cautère	fra	
entry	καχεξία	0	
orth	καχεξία	grc	
foreign	cachexie	fra	
entry	κεγχριαῖος	0	
orth	κεγχριαῖος	grc	
foreign	miliaire	fra	
entry	κενεαγγεία	0	
orth	κενεαγγεία	grc	
foreign	inanition	fra	
entry	κενεὼν	0	
orth	κενεὼν	grc	
foreign	flanc	fra	
foreign	abdomen	fra	
entry	κέντρον	0	
orth	κέντρον	grc	
foreign	centre	fra	
entry	κένωσις	0	
orth	κένωσις	grc	
foreign	évacuation	fra	
entry	κενωτικὸς	0	
orth	κενωτικὸς	grc	
foreign	évacuant	fra	
entry	κέρασον	0	
orth	κέρασον	grc	
foreign	cerise	fra	
entry	κερατοειδὴς	0	
orth	κερατοειδὴς	grc	
foreign	cornée (la)	fra	
entry	κερκὶς	0	
orth	κερκὶς	grc	
foreign	os radius	fra	
entry	κέρκωσις	0	
orth	κέρκωσις	grc	
entry	κεφαλαία	0	
orth	κεφαλαία	grc	
foreign	céphalée	fra	
entry	κεφαλαλγία	0	
orth	κεφαλαλγία	grc	
foreign	céphalalgie	fra	
entry	κεφαλὴ	0	
orth	κεφαλὴ	grc	
foreign	tête	fra	
entry	κεφαλικὸς	0	
orth	κεφαλικὸς	grc	
foreign	céphalique	fra	
entry	κήλη	0	
orth	κήλη	grc	
foreign	tumeur	fra	
entry	κηλοτομία	0	
orth	κηλοτομία	grc	
foreign	opération de la hernie	fra	
entry	κηλοτόμος	0	
orth	κηλοτόμος	grc	
foreign	chirurgien herniaire	fra	
entry	κηρίον	0	
orth	κηρίον	grc	
foreign	favus	fra	
entry	κηρὸς	0	
orth	κηρὸς	grc	
foreign	cire	fra	
entry	κήρωμα	0	
orth	κήρωμα	grc	
foreign	cérat	fra	
entry	κῆτος	0	
orth	κῆτος	grc	
foreign	baleine	fra	
entry	κίγκλισις, κιγκλισμὸς	0	
orth	κίγκλισις	grc	
orth	κιγκλισμὸς	grc	
foreign	cinclise	fra	
entry	κίθαρος	0	
orth	κίθαρος	grc	
foreign	thorax	fra	
entry	κιμωλία γῆ	0	
orth	κιμωλία γῆ	grc	
foreign	terre cimolée	fra	
entry	κίνησις	0	
orth	κίνησις	grc	
foreign	mouvement	fra	
entry	κιρσοκήλη	0	
orth	κιρσοκήλη	grc	
foreign	cirsocèle	fra	
entry	κιρσὸς	0	
orth	κιρσὸς	grc	
foreign	varice	fra	
entry	κίτριον	0	
orth	κίτριον	grc	
foreign	citron	fra	
entry	κίττα	0	
orth	κίττα	grc	
foreign	pica	fra	
entry	κίων	0	
orth	κίων	grc	
foreign	luette	fra	
entry	κλεῖθρον	0	
orth	κλεῖθρον	grc	
foreign	épiglotte	fra	
entry	κλεὶς	0	
orth	κλεὶς	grc	
foreign	clavicule	fra	
entry	κλειτορὶς	0	
orth	κλειτορὶς	grc	
foreign	clitoris	fra	
entry	κλινήρης	0	
orth	κλινήρης	grc	
foreign	alité	fra	
entry	κλινικὴ	0	
orth	κλινικὴ	grc	
foreign	clinique	fra	
entry	κλινικὸς	0	
orth	κλινικὸς	grc	
entry	κλυστὴρ	0	
orth	κλυστὴρ	grc	
foreign	clystère	fra	
entry	κνήμη	0	
orth	κνήμη	grc	
foreign	jambe	fra	
entry	κνησμὸς	0	
orth	κνησμὸς	grc	
foreign	prurit	fra	
entry	κνίδη	0	
orth	κνίδη	grc	
foreign	ortie	fra	
entry	κόγχη	0	
orth	κόγχη	grc	
foreign	conque	fra	
foreign	rotule	fra	
entry	κοιλία	0	
orth	κοιλία	grc	
foreign	ventre	fra	
entry	ἡ ἄνω κοιλία	0	
orth	ἡ ἄνω κοιλία	grc	
foreign	poitrine (la)	fra	
entry	κοίλωμα	0	
orth	κοίλωμα	grc	
