foreign	fra	fièvre continue
entry	Continuity	1769		0
orth	Continuity	eng
foreign	fra	continuité
entry	Contorted	1769		0
orth	Contorted	eng
foreign	fra	contourné
entry	Contractility	1769		0
orth	Contractility	eng
foreign	fra	contractilité
entry	Contra-fissure	1769		0
orth	Contra-fissure	eng
foreign	fra	contre-fissure
entry	Contra-indication 	1769		0
orth	Contra-indication 	eng
foreign	fra	contre-indication
entry	Convulsive	1769		0
orth	Convulsive	eng
foreign	fra	convulsif
entry	Convulsives	1769		0
orth	Convulsives	eng
entry	Copper	1769		0
orth	Copper	eng
foreign	fra	cuivre
entry	Copperas	1769		0
orth	Copperas	eng
foreign	fra	sulfate de cuivre
entry	Copper nose	1769		0
orth	Copper nose	eng
foreign	fra	acme rosea
entry	Coracoid	1769		0
orth	Coracoid	eng
foreign	fra	coracoïde
entry	Cord (umbilical)	1769		0
orth	Cord (umbilical)	eng
foreign	fra	cordon ombilical
entry	Cork	1769		0
orth	Cork	eng
foreign	fra	liège
entry	Corneous	1769		0
orth	Corneous	eng
foreign	fra	corné
entry	Corniculate	1769		0
orth	Corniculate	eng
entry	Coronary	1769		0
orth	Coronary	eng
foreign	fra	coronaire
entry	Coronoid	1769		0
orth	Coronoid	eng
foreign	fra	coronoïde
entry	Corpulency	1769		0
orth	Corpulency	eng
foreign	fra	corpulence
entry	Corpusele	1769		0
orth	Corpusele	eng
foreign	fra	corpuscule
entry	Corrigent	1769		0
orth	Corrigent	eng
foreign	fra	correctif
entry	Corrosive	1769		0
orth	Corrosive	eng
foreign	fra	corrosif
entry	Corsican moss	1769		0
orth	Corsican moss	eng
foreign	fra	mousse de Corse
entry	Cosmetic	1769		0
orth	Cosmetic	eng
foreign	fra	cosmétique
entry	Costiveness	1769		0
orth	Costiveness	eng
foreign	fra	constipation
entry	Cotton	1769		0
orth	Cotton	eng
foreign	fra	coton
entry	Couehing	1769		0
orth	Couehing	eng
entry	Cough	1769		0
orth	Cough	eng
foreign	fra	toux
entry	Counter-extension	1769		0
orth	Counter-extension	eng
foreign	fra	contre-extension
entry	Counter-irritation 	1769		0
orth	Counter-irritation 	eng
foreign	fra	contre-irritation
entry	Counter-opening	1769		0
orth	Counter-opening	eng
foreign	fra	contre-ouverture
entry	Courses	1769		0
orth	Courses	eng
foreign	fra	les règles
entry	Cowpox	1769		0
orth	Cowpox	eng
foreign	fra	vaccin
entry	Crab-yaws	1769		0
orth	Crab-yaws	eng
foreign	fra	nom d’un ulcère endémique à la Jamaïque
entry	Cramp	1769		0
orth	Cramp	eng
foreign	fra	crampe
entry	Cranioscopy	1769		0
orth	Cranioscopy	eng
foreign	fra	cranioscopie
entry	Cream’	1769		0
orth	Cream’	eng
foreign	fra	crème
entry	Cream of tartar	1769		0
orth	Cream of tartar	eng
foreign	fra	crème de tartre
entry	Creeping sickness	1769		0
orth	Creeping sickness	eng
foreign	fra	ergotisme
entry	Crest	1769		0
orth	Crest	eng
foreign	fra	crête
entry	Crested	1769		0
orth	Crested	eng
foreign	fra	qui a une crête
entry	Cretaceous	1769		0
orth	Cretaceous	eng
foreign	fra	crétacé
entry	Cretinism	1769		0
orth	Cretinism	eng
foreign	fra	crétinisme
entry	Cribriform	1769		0
orth	Cribriform	eng
foreign	fra	cribriforme
entry	Cricoid	1769		0
orth	Cricoid	eng
foreign	fra	cricoïde
entry	Crim evil	1769		0
orth	Crim evil	eng
entry	Critical	1769		0
orth	Critical	eng
foreign	fra	critique
entry	Cross birth	1769		0
orth	Cross birth	eng
foreign	fra	accouchement contre nature
entry	Crotchet	1769		0
orth	Crotchet	eng
foreign	fra	crochet
entry	Croup	1769		0
orth	Croup	eng
foreign	fra	croup
entry	Croup (false)	1769		0
orth	Croup (false)	eng
foreign	fra	faux croup
entry	Croup-like	1769		0
orth	Croup-like	eng
foreign	fra	semblable au croup
entry	Crown	1769		0
orth	Crown	eng
foreign	fra	couronne
entry	Crucible	1769		0
orth	Crucible	eng
foreign	fra	creuset
entry	Crude	1769		0
orth	Crude	eng
foreign	fra	cru
foreign	fra	non préparé
entry	Crustaceous	1769		0
orth	Crustaceous	eng
foreign	fra	crustacé
entry	Crystalline lens	1769		0
orth	Crystalline lens	eng
foreign	fra	le cristallin
entry	Crystalloid	1769		0
orth	Crystalloid	eng
foreign	fra	cristallin
entry	Cubic nitre	1769		0
orth	Cubic nitre	eng
foreign	fra	nitrate de soude
entry	Culm	1769		0
orth	Culm	eng
foreign	fra	chaume
entry	Cultrate	1769		0
orth	Cultrate	eng
foreign	fra	en forme de couteau
entry	Cuneiform	1769		0
orth	Cuneiform	eng
foreign	fra	cunéiforme
entry	Cupping	1769		0
orth	Cupping	eng
foreign	fra	action de ventouser
entry	Curd	1769		0
orth	Curd	eng
foreign	fra	lait caillé
entry	Curvature	1769		0
orth	Curvature	eng
foreign	fra	courbure
entry	Cutaneous	1769		0
orth	Cutaneous	eng
foreign	fra	cutané
entry	Cuticle	1769		0
orth	Cuticle	eng
foreign	fra	épiderme
entry	Cutting for the stone	1769		0
orth	Cutting for the stone	eng
foreign	fra	lithotomie
entry	Cyanogen	1769		0
orth	Cyanogen	eng
foreign	fra	cyanogène
entry	Cyanuret, cyanide	1769		0
orth	Cyanuret	eng
orth	cyanide	eng
foreign	fra	cyanure
entry	Cylinder	1769		0
orth	Cylinder	eng
foreign	fra	cylindre
entry	Cyst, kyst	1769		0
orth	Cyst	eng
orth	kyst	eng
foreign	fra	kyste
entry	Cystic	1769		0
orth	Cystic	eng
foreign	fra	cystique
entry	Cytoblast	1769		0
orth	Cytoblast	eng
foreign	fra	cytoblaste
entry	Day-mare	1769		0
orth	Day-mare	eng
foreign	fra	cauchemar
entry	Day-sight	1769		0
orth	Day-sight	eng
foreign	fra	héméralopie
entry	Deafness	1769		0
orth	Deafness	eng
foreign	fra	surdité
entry	Death	1769		0
orth	Death	eng
foreign	fra	mort
entry	Debility	1769		0
orth	Debility	eng
foreign	fra	débilité
entry	Deciduous	1769		0
orth	Deciduous	eng
foreign	fra	caduc
entry	Decline	1769		0
orth	Decline	eng
foreign	fra	rémission
entry	Declining	1769		0
orth	Declining	eng
foreign	fra	déclive
entry	Decrement	1769		0
orth	Decrement	eng
foreign	fra	déclin
entry	Defensives	1769		0
orth	Defensives	eng
foreign	fra	appareils mis sur les plaies
foreign	fra	cordiaux
entry	Defluxion	1769		0
orth	Defluxion	eng
foreign	fra	catarrhe
entry	Degree	1769		0
orth	Degree	eng
foreign	fra	degré
entry	Deleterious	1769		0
orth	Deleterious	eng
foreign	fra	délétère
entry	Delirifacients	1769		0
orth	Delirifacients	eng
foreign	fra	préparations qui causent le délire
entry	Delirions	1769		0
orth	Delirions	eng
foreign	fra	en délire
entry	Delivery	1769		0
orth	Delivery	eng
foreign	fra	accouchement
entry	Deltiforme	1769		0
orth	Deltiforme	eng
foreign	fra	deltoïde
entry	Deltoid	1769		0
orth	Deltoid	eng
foreign	fra	deltoïde
entry	Demented	1769		0
orth	Demented	eng
foreign	fra	aliéné
entry	Demulcent	1769		0
orth	Demulcent	eng
foreign	fra	remède qui adoucit les âcretès
entry	Density	1769		0
orth	Density	eng
foreign	fra	densité
entry	Dentate	1769		0
orth	Dentate	eng
foreign	fra	denté
entry	Denticulate	1769		0
orth	Denticulate	eng
foreign	fra	denticulé
entry	Dentist	1769		0
orth	Dentist	eng
foreign	fra	dentiste
entry	Deobstruent	1769		0
orth	Deobstruent	eng
foreign	fra	désobstruant
entry	Deoxidation	1769		0
orth	Deoxidation	eng
foreign	fra	désoxydation
entry	Depilatory	1769		0
orth	Depilatory	eng
foreign	fra	épilatoire
entry	Depletory means	1769		0
orth	Depletory means	eng
foreign	fra	moyens qui procurent la déplétion
entry	Deposit	1769		0
orth	Deposit	eng
foreign	fra	déposition
foreign	fra	dépôt
entry	Depressants	1769		0
orth	Depressants	eng
foreign	fra	remèdes qui réduisent l’énergie vitale
entry	Depressed	1769		0
orth	Depressed	eng
foreign	fra	abaissé
entry	Derivatives	1769		0
orth	Derivatives	eng
foreign	fra	moyens dérivatifs
entry	Dermatoid	1769		0
orth	Dermatoid	eng
foreign	fra	qui ressemble à la peau
entry	Dermatology	1769		0
orth	Dermatology	eng
foreign	fra	dermatologie
entry	Descriptive	1769		0
orth	Descriptive	eng
foreign	fra	descriptif
entry	Dessiccative	1769		0
orth	Dessiccative	eng
foreign	fra	dessiccatif
entry	Desmology	1769		0
orth	Desmology	eng
foreign	fra	desmologie
entry	Determination	1769		0
orth	Determination	eng
entry	Detruncation	1769		0
orth	Detruncation	eng
foreign	fra	détroncation
entry	Development	1769		0
orth	Development	eng
foreign	fra	développement
entry	Devonshire colic	1769		0
orth	Devonshire colic	eng
foreign	fra	colique des peintres
entry	Dew	1769		0
orth	Dew	eng
foreign	fra	rosée
entry	Diabetic	1769		0
orth	Diabetic	eng
foreign	fra	diabétique
entry	Diaphanous	1769		0
orth	Diaphanous	eng
foreign	fra	diaphane
entry	Diaphoretic	1769		0
orth	Diaphoretic	eng
foreign	fra	diaphorétique
entry	Diaphragm	1769		0
orth	Diaphragm	eng
foreign	fra	diaphragme
entry	Diaphragmatic	1769		0
orth	Diaphragmatic	eng
foreign	fra	diaphragmatique
entry	Diapnoic	1769		0
orth	Diapnoic	eng
entry	Diapyetic	1769		0
orth	Diapyetic	eng
foreign	fra	suppuratif
entry	Dicrotic	1769		0
orth	Dicrotic	eng
foreign	fra	dicrote
entry	Diet	1769		0
orth	Diet	eng
foreign	fra	diète
entry	Diet drink	1769		0
orth	Diet drink	eng
entry	Dietetic	1769		0
orth	Dietetic	eng
foreign	fra	diététique
entry	Dietetics	1769		0
orth	Dietetics	eng
foreign	fra	la diététique
entry	Diffuse	1769		0
orth	Diffuse	eng
foreign	fra	diffus
entry	Digastric groove	1769		0
orth	Digastric groove	eng
entry	Digerents, digestives	1769		0
orth	Digerents	eng
orth	digestives	eng
entry	Digester	1769		0
orth	Digester	eng
foreign	fra	marmite de Papin
entry	Digestive	1769		0
orth	Digestive	eng
foreign	fra	digestif
pb	1770	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:37020d:1784/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?37020d&p=1784
entry	Dimorphism	1770		0
orth	Dimorphism	eng
foreign	fra	dimorphisme
entry	Dioptrics	1770		0
orth	Dioptrics	eng
foreign	fra	la dioptrique
entry	Dirigent	1770		0
orth	Dirigent	eng
entry	Dirt-eating	1770		0
orth	Dirt-eating	eng
entry	Discharge	1770		0
orth	Discharge	eng
foreign	fra	écoulement morbide
entry	Discoid	1770		0
orth	Discoid	eng
foreign	fra	discoïde
entry	Discreet	1770		0
orth	Discreet	eng
foreign	fra	discret
entry	Discussion	1770		0
orth	Discussion	eng
foreign	fra	résolution
entry	Discutient	1770		0
orth	Discutient	eng
foreign	fra	résolutif
entry	Disease	1770		0
orth	Disease	eng
foreign	fra	maladie
entry	Disgorgement	1770		0
orth	Disgorgement	eng
foreign	fra	dégorgement
entry	Disgust	1770		0
orth	Disgust	eng
foreign	fra	dégoût
entry	Disinfectants	1770		0
orth	Disinfectants	eng
foreign	fra	désinfectants
entry	Disinfection	1770		0
orth	Disinfection	eng
foreign	fra	désinfection
entry	Disk	1770		0
orth	Disk	eng
foreign	fra	disque
entry	Dislocation	1770		0
orth	Dislocation	eng
foreign	fra	luxation
entry	Disorganization	1770		0
orth	Disorganization	eng
foreign	fra	désorganisation
entry	Dispensary	1770		0
orth	Dispensary	eng
foreign	fra	dispensaire
entry	Dispensatory	1770		0
orth	Dispensatory	eng
foreign	fra	Codex
entry	Displacement	1770		0
orth	Displacement	eng
foreign	fra	déplacement
entry	Dissecting	1770		0
orth	Dissecting	eng
foreign	fra	qui dissèque
entry	Dissection wound	1770		0
orth	Dissection wound	eng
foreign	fra	blessure anatomique
entry	Dissepiment	1770		0
orth	Dissepiment	eng
foreign	fra	cloison
entry	Dissilient	1770		0
orth	Dissilient	eng
foreign	fra	qui s’ouvre soudainement
entry	Dissolvent	1770		0
orth	Dissolvent	eng
foreign	fra	dissolvant
entry	Distemper	1770		0
orth	Distemper	eng
foreign	fra	la maladie des chiens
entry	Distichous	1770		0
orth	Distichous	eng
foreign	fra	à deux rangées
entry	Distilled	1770		0
orth	Distilled	eng
foreign	fra	distillé
entry	Diuretic	1770		0
orth	Diuretic	eng
foreign	fra	diurétique
entry	Divaricate	1770		0
orth	Divaricate	eng
foreign	fra	écarté l’un de l’autre
entry	Dividing bandage	1770		0
orth	Dividing bandage	eng
foreign	fra	bandage séparant
entry	Dizziness	1770		0
orth	Dizziness	eng
foreign	fra	vertige
entry	Dotted	1770		0
orth	Dotted	eng
foreign	fra	ponctué
entry	Dragon’s blood	1770		0
orth	Dragon’s blood	eng
foreign	fra	sang-dragon
entry	Drastic	1770		0
orth	Drastic	eng
foreign	fra	drastique
entry	Draught	1770		0
orth	Draught	eng
foreign	fra	une once d’un médicament liquide
entry	Drench	1770		0
orth	Drench	eng
foreign	fra	une médecine purgative pour un cheval
entry	Dresser	1770		0
orth	Dresser	eng
foreign	fra	chirurgien qui panse
entry	Dressing	1770		0
orth	Dressing	eng
foreign	fra	pansement
entry	Drivelling	1770		0
orth	Drivelling	eng
foreign	fra	l’action de baver
entry	Drooping	1770		0
orth	Drooping	eng
foreign	fra	s’inclinant
entry	Drop	1770		0
orth	Drop	eng
foreign	fra	une goutte
entry	Dropsical	1770		0
orth	Dropsical	eng
foreign	fra	hydropique
entry	Dropsy	1770		0
orth	Dropsy	eng
foreign	fra	hydropisie
entry	Drosometer	1770		0
orth	Drosometer	eng
foreign	fra	instrument pour mesurer la rosée
entry	Drowning	1770		0
orth	Drowning	eng
foreign	fra	asphyxie par submersion
entry	Drug	1770		0
orth	Drug	eng
foreign	fra	une drogue
entry	Drum of the ear	1770		0
orth	Drum of the ear	eng
foreign	fra	le tympan
entry	Drunkeness	1770		0
orth	Drunkeness	eng
foreign	fra	ivrognerie
entry	Dry pile	1770		0
orth	Dry pile	eng
foreign	fra	lapile sèche
entry	Ductility	1770		0
orth	Ductility	eng
foreign	fra	ductilité
entry	Dwarf	1770		0
orth	Dwarf	eng
foreign	fra	nain
entry	Dynamic	1770		0
orth	Dynamic	eng
foreign	fra	dynamique
entry	Dynamics	1770		0
orth	Dynamics	eng
foreign	fra	la dynamique
entry	Dynamometer	1770		0
orth	Dynamometer	eng
foreign	fra	dynamomètre
entry	Dysentery	1770		0
orth	Dysentery	eng
foreign	fra	dysenterie
entry	Dysepulotic	1770		0
orth	Dysepulotic	eng
foreign	fra	difficile à cicatriser
entry	Eagle stone	1770		0
orth	Eagle stone	eng
foreign	fra	aétite
entry	Ear	1770		0
orth	Ear	eng
foreign	fra	oreille
entry	Ear-pick	1770		0
orth	Ear-pick	eng
foreign	fra	cure-oreille
entry	Ear-trumpet	1770		0
orth	Ear-trumpet	eng
foreign	fra	cornet acoustique
entry	Ear-wax	1770		0
orth	Ear-wax	eng
foreign	fra	cérumen
entry	Earth	1770		0
orth	Earth	eng
foreign	fra	terre
entry	Ebony	1770		0
orth	Ebony	eng
foreign	fra	ébène
entry	Ebriety	1770		0
orth	Ebriety	eng
foreign	fra	ivresse
entry	Ecbolic	1770		0
orth	Ecbolic	eng
foreign	fra	abortif
entry	Eccathartic	1770		0
orth	Eccathartic	eng
foreign	fra	qui purge
entry	Eccoprotic	1770		0
orth	Eccoprotic	eng
foreign	fra	qui expulse les matières fécales
entry	Eccrinology	1770		0
orth	Eccrinology	eng
foreign	fra	la doctrine des excrétions
entry	Economy	1770		0
orth	Economy	eng
foreign	fra	économie
entry	Ecphractic	1770		0
orth	Ecphractic	eng
foreign	fra	désobstruant
entry	Ecpyetic	1770		0
orth	Ecpyetic	eng
foreign	fra	suppuratif
entry	Ecstasy	1770		0
orth	Ecstasy	eng
foreign	fra	extase
entry	Erstatte trance	1770		0
orth	Erstatte trance	eng
foreign	fra	catalepsie
entry	Ectrotic	1770		0
orth	Ectrotic	eng
foreign	fra	ectrotique
entry	Edentate	1770		0
orth	Edentate	eng
foreign	fra	édenté
entry	Eel	1770		0
orth	Eel	eng
foreign	fra	anguille
entry	Eel fat	1770		0
orth	Eel fat	eng
entry	Effete	1770		0
orth	Effete	eng
foreign	fra	épuisé
entry	Egg	1770		0
orth	Egg	eng
foreign	fra	œuf
entry	Egg-shaped	1770		0
orth	Egg-shaped	eng
foreign	fra	oviforme
entry	Egophony	1770		0
orth	Egophony	eng
foreign	fra	égophonie
entry	Ejaculatory	1770		0
orth	Ejaculatory	eng
foreign	fra	éjaculateur
entry	Elastic	1770		0
orth	Elastic	eng
foreign	fra	élastique
entry	Elasticity	1770		0
orth	Elasticity	eng
foreign	fra	élasticité
entry	Electric, electrical	1770		0
orth	Electric	eng
orth	electrical	eng
foreign	fra	électrique
entry	Electricity	1770		0
orth	Electricity	eng
foreign	fra	électricité
entry	Electro-magnetism	1770		0
orth	Electro-magnetism	eng
foreign	fra	électro-magnétisme
entry	Elytroid	1770		0
orth	Elytroid	eng
foreign	fra	élytroïde
entry	Elytrorrhaphy	1770		0
orth	Elytrorrhaphy	eng
foreign	fra	suture du vagin
entry	Emasculate	1770		0
orth	Emasculate	eng
foreign	fra	châtré
entry	Embalming	1770		0
orth	Embalming	eng
foreign	fra	embaumement
entry	Embryography	1770		0
orth	Embryography	eng
foreign	fra	embryographie
entry	Embryotomy	1770		0
orth	Embryotomy	eng
foreign	fra	embryotomie
entry	Emetic	1770		0
orth	Emetic	eng
foreign	fra	émétique
entry	Emeto-cathartic	1770		0
orth	Emeto-cathartic	eng
foreign	fra	éméto-cathartique
entry	Emphractic	1770		0
orth	Emphractic	eng
foreign	fra	obstruant
entry	Empirie	1770		0
orth	Empirie	eng
foreign	fra	empirique
entry	Empirism	1770		0
orth	Empirism	eng
foreign	fra	empirisme
entry	Empyreumatic	1770		0
orth	Empyreumatic	eng
foreign	fra	empyreumatique
entry	Emunctory	1770		0
orth	Emunctory	eng
foreign	fra	émonctoire
entry	Enantiopathic	1770		0
orth	Enantiopathic	eng
foreign	fra	palliatif
entry	Encephalic	1770		0
orth	Encephalic	eng
foreign	fra	encéphalique
entry	Encephaloid	1770		0
orth	Encephaloid	eng
foreign	fra	encéphdloïde
entry	Encysted	1770		0
orth	Encysted	eng
foreign	fra	enkysté
entry	Endemie	1770		0
orth	Endemie	eng
foreign	fra	endémique
entry	Endermatic	1770		0
orth	Endermatic	eng
foreign	fra	endermique
entry	Endocarp	1770		0
orth	Endocarp	eng
foreign	fra	endocarpe
entry	Endogenous	1770		0
orth	Endogenous	eng
foreign	fra	endogène
entry	Endosmometer	1770		0
orth	Endosmometer	eng
foreign	fra	endosmomètre
entry	Enepidermic treatment	1770		0
orth	Enepidermic treatment	eng
entry	Energy	1770		0
orth	Energy	eng
foreign	fra	énergie
entry	Enteric	1770		0
orth	Enteric	eng
foreign	fra	entérique
entry	Enterography	1770		0
orth	Enterography	eng
foreign	fra	entérographie
entry	Entero-mesenteric fever	1770		0
orth	Entero-mesenteric fever	eng
foreign	fra	fièvre entéro-mésentérique
entry	Enterorrhaphy	1770		0
orth	Enterorrhaphy	eng
foreign	fra	enter orrhaphie
entry	Entomology	1770		0
orth	Entomology	eng
foreign	fra	entomologie
entry	Entrails	1770		0
orth	Entrails	eng
foreign	fra	entrailles
entry	Epicolic	1770		0
orth	Epicolic	eng
foreign	fra	qui est situé au-devant dn côlon
entry	Epidemie	1770		0
orth	Epidemie	eng
foreign	fra	épidémique
entry	Epidemy	1770		0
orth	Epidemy	eng
foreign	fra	épidémie
entry	Epidermic	1770		0
orth	Epidermic	eng
foreign	fra	épidermique
entry	Epidermoid	1770		0
orth	Epidermoid	eng
foreign	fra	qui ressemble à l’épiderme
entry	Epigastric	1770		0
orth	Epigastric	eng
foreign	fra	épigastrique
entry	Epiglottic	1770		0
orth	Epiglottic	eng
foreign	fra	épiglottique
entry	Epigynous	1770		0
orth	Epigynous	eng
foreign	fra	épigyne
entry	Epilepsy	1770		0
orth	Epilepsy	eng
foreign	fra	épilepsie
entry	Epileptic	1770		0
orth	Epileptic	eng
foreign	fra	épileptique
entry	Epiploic	1770		0
orth	Epiploic	eng
foreign	fra	épiploïque
entry	Epispastic	1770		0
orth	Epispastic	eng
foreign	fra	épispastique
entry	Episternal bones	1770		0
orth	Episternal bones	eng
entry	Epizootie	1770		0
orth	Epizootie	eng
foreign	fra	épizootique
entry	Epizooty	1770		0
orth	Epizooty	eng
foreign	fra	épizootie
entry	Epulotic	1770		0
orth	Epulotic	eng
foreign	fra	cicatrisant
entry	Equivocal	1770		0
orth	Equivocal	eng
foreign	fra	équivoque
entry	Erethism	1770		0
orth	Erethism	eng
foreign	fra	éréthisme
entry	Erotic	1770		0
orth	Erotic	eng
foreign	fra	érotique
entry	Erratic	1770		0
orth	Erratic	eng
foreign	fra	erratique
entry	Erysipelatous	1770		0
orth	Erysipelatous	eng
foreign	fra	érysipélateux
entry	Erythroid	1770		0
orth	Erythroid	eng
foreign	fra	érythroïde
entry	Eryfhroprotid	1770		0
orth	Eryfhroprotid	eng
entry	Eschar	1770		0
orth	Eschar	eng
foreign	fra	eschare
entry	Escharotic	1770		0
orth	Escharotic	eng
foreign	fra	escharotique
entry	Esculent	1770		0
orth	Esculent	eng
foreign	fra	alimentaire
entry	Essential	1770		0
orth	Essential	eng
foreign	fra	essentiel
entry	Ethereal	1770		0
orth	Ethereal	eng
foreign	fra	éthéré
entry	Ethmoid	1770		0
orth	Ethmoid	eng
foreign	fra	ethmoïde
entry	Ethmoidal	1770		0
orth	Ethmoidal	eng
foreign	fra	appartenant à l’ethmoïde
entry	Eudiometer	1770		0
orth	Eudiometer	eng
foreign	fra	eudiomètre
entry	Eudiometry	1770		0
orth	Eudiometry	eng
foreign	fra	eudiométrie
entry	Eupeptic	1770		0
orth	Eupeptic	eng
foreign	fra	de digestion facile
entry	Euplastic	1770		0
orth	Euplastic	eng
foreign	fra	favorable aux forces formatives
entry	Eustachian tube 	1770		0
orth	Eustachian tube 	eng
foreign	fra	trompe d’Eustache
entry	Evomition	1770		0
orth	Evomition	eng
foreign	fra	rejet par le vomissement
entry	Exanguinous	1770		0
orth	Exanguinous	eng
foreign	fra	exsangue
entry	Exanthem	1770		0
orth	Exanthem	eng
foreign	fra	exanthème
entry	Exanthematic	1770		0
orth	Exanthematic	eng
foreign	fra	exanthématique
entry	Excitability	1770		0
orth	Excitability	eng
foreign	fra	excitabilité
entry	Excito-motory system	1770		0
orth	Excito-motory system	eng
foreign	fra	système excito-moteur
entry	Excrementilious	1770		0
orth	Excrementilious	eng
foreign	fra	excrémentiticl
entry	Excrescence	1770		0
orth	Excrescence	eng
foreign	fra	excroissance
entry	Excretory	1770		0
orth	Excretory	eng
foreign	fra	excrétoire
entry	Exercise	1770		0
orth	Exercise	eng
foreign	fra	exercice
entry	Exercitation	1770		0
orth	Exercitation	eng
foreign	fra	gymnastique
entry	Exkaustion	1770		0
orth	Exkaustion	eng
foreign	fra	épuisement
entry	Exogenous	1770		0
orth	Exogenous	eng
foreign	fra	exogène
pb	1771	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:37020d:1784/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?37020d&p=1785
entry	Exotic	1771		0
orth	Exotic	eng
foreign	fra	exotique
entry	Expellant, expellent	1771		0
orth	Expellant	eng
orth	expellent	eng
foreign	fra	qui expulse
entry	Experiment	1771		0
orth	Experiment	eng
foreign	fra	une expérience
entry	Expiratory	1771		0
orth	Expiratory	eng
foreign	fra	expirateur
entry	Expressed cd	1771		0
orth	Expressed cd	eng
foreign	fra	huile obtenue par expression
entry	Expulsive	1771		0
orth	Expulsive	eng
foreign	fra	expulsif
entry	Exsanguinity	1771		0
orth	Exsanguinity	eng
foreign	fra	anémie
entry	Extensibility	1771		0
orth	Extensibility	eng
foreign	fra	extensibilité
entry	Extract	1771		0
orth	Extract	eng
foreign	fra	extrait
entry	Extractive	1771		0
orth	Extractive	eng
foreign	fra	extractif
entry	Extra-naturals	1771		0
orth	Extra-naturals	eng
foreign	fra	les choses non naturelles
entry	Extraneous bodies	1771		0
orth	Extraneous bodies	eng
foreign	fra	corps etrangers
entry	Extra-uterine	1771		0
orth	Extra-uterine	eng
foreign	fra	extra-utérin
entry	Extremity	1771		0
orth	Extremity	eng
foreign	fra	extrémité
entry	Extrinsick	1771		0
orth	Extrinsick	eng
foreign	fra	extrinsèque
entry	Eye	1771		0
orth	Eye	eng
foreign	fra	œil
entry	Eye-glass	1771		0
orth	Eye-glass	eng
entry	Eye teeth	1771		0
orth	Eye teeth	eng
foreign	fra	les dents œillères
entry	Eye (watery)	1771		0
orth	Eye (watery)	eng
foreign	fra	épiphora
entry	Factitious	1771		0
orth	Factitious	eng
foreign	fra	factice
entry	Faculty	1771		0
orth	Faculty	eng
foreign	fra	faculté
entry	Fainting	1771		0
orth	Fainting	eng
foreign	fra	syncope
entry	Falciform	1771		0
orth	Falciform	eng
foreign	fra	falciforme
entry	Falling	1771		0
orth	Falling	eng
foreign	fra	chute
entry	Falling sickness	1771		0
orth	Falling sickness	eng
foreign	fra	épilepsie
entry	Fallopian ligament	1771		0
orth	Fallopian ligament	eng
foreign	fra	ligament de Fallope
entry	Fallopian tube	1771		0
orth	Fallopian tube	eng
foreign	fra	trompe de Fallope
entry	False	1771		0
orth	False	eng
foreign	fra	faux
foreign	fra	qui n’est pas vrai
entry	False joint	1771		0
orth	False joint	eng
foreign	fra	fausse articulation
entry	False membrane	1771		0
orth	False membrane	eng
foreign	fra	fausse membrane
entry	False passage	1771		0
orth	False passage	eng
foreign	fra	fausse route
entry	False waters	1771		0
orth	False waters	eng
foreign	fra	fausses eaux (dans la grossesse)
entry	Fancy mark	1771		0
orth	Fancy mark	eng
foreign	fra	nœvus
entry	Farcy	1771		0
orth	Farcy	eng
foreign	fra	farcin
entry	Farinaceous	1771		0
orth	Farinaceous	eng
foreign	fra	farinacé
entry	Far-sightedness	1771		0
orth	Far-sightedness	eng
foreign	fra	presbyopie
entry	Fasting	1771		0
orth	Fasting	eng
foreign	fra	jeûne
foreign	fra	diète
entry	Fat	1771		0
orth	Fat	eng
foreign	fra	graisse
entry	Fatty	1771		0
orth	Fatty	eng
foreign	fra	gras
entry	Fatty liver	1771		0
orth	Fatty liver	eng
foreign	fra	foie gras
entry	Fatuity	1771		0
orth	Fatuity	eng
foreign	fra	idiotisme
entry	Febriferous	1771		0
orth	Febriferous	eng
foreign	fra	fébricitant
entry	Fecundation	1771		0
orth	Fecundation	eng
foreign	fra	fécondation
entry	Fecundity	1771		0
orth	Fecundity	eng
foreign	fra	fécondité
entry	Feet (distorsion of the)	1771		0
orth	Feet (distorsion of the)	eng
foreign	fra	pied bot
entry	Feigned diseases	1771		0
orth	Feigned diseases	eng
foreign	fra	maladies feintes
entry	Fenestral bandage	1771		0
orth	Fenestral bandage	eng
foreign	fra	bandage fenêtré
entry	Fever	1771		0
orth	Fever	eng
foreign	fra	fièvre
entry	Fibril	1771		0
orth	Fibril	eng
foreign	fra	fibrille
entry	Fibrin	1771		0
orth	Fibrin	eng
foreign	fra	fibrine
entry	Fibrous	1771		0
orth	Fibrous	eng
foreign	fra	fibreux
entry	Fidgets	1771		0
orth	Fidgets	eng
foreign	fra	inquiétudes
entry	Fillet	1771		0
orth	Fillet	eng
entry	Filter	1771		0
orth	Filter	eng
foreign	fra	filtre
entry	Finger	1771		0
orth	Finger	eng
foreign	fra	doigt
entry	Fingered	1771		0
orth	Fingered	eng
foreign	fra	digité
entry	Fire	1771		0
orth	Fire	eng
foreign	fra	feu
entry	Fish	1771		0
orth	Fish	eng
foreign	fra	poisson
entry	Fish skin	1771		0
orth	Fish skin	eng
